ImageId,Label
6737,2
6738,4
6739,2
6740,4
6741,1
6742,1
6743,2
6744,5
6745,4
6746,1
6747,7
6748,2
6749,7
6750,4
6751,1
6752,2
6753,4
6754,7
6755,5
6756,5
6757,5
6758,7
6759,4
6760,3
6761,5
6762,4
6763,7
6764,3
6765,0
6766,0
6767,1
6768,4
6769,2
6770,2
6771,3
6772,1
6773,0
6774,2
6775,4
6776,7
6777,4
6778,7
6779,3
6780,3
6781,2
6782,4
6783,2
6784,7
6785,2
6786,1
6787,4
6788,4
6789,2
6790,0
6791,2
6792,5
6793,4
6794,1
6795,2
6796,3
6797,0
6798,4
6799,3
6800,2
6801,4
6802,5
6803,3
6804,0
6805,4
6806,2
6807,4
6808,1
6809,2
6810,1
6811,0
6812,4
6813,4
6814,0
6815,1
6816,4
6817,1
6818,2
6819,1
6820,0
6821,0
6822,7
6823,2
6824,1
6825,0
6826,0
6827,1
6828,4
6829,3
6830,0
6831,2
6832,7
6833,0
6834,3
6835,2
6836,0
6837,1
6838,7
6839,3
6840,4
6841,4
6842,2
6843,1
6844,2
6845,2
6846,3
6847,0
6848,3
6849,4
6850,4
6851,0
6852,7
6853,5
6854,0
6855,0
6856,1
6857,0
6858,0
6859,0
6860,0
6861,2
6862,2
6863,7
6864,4
6865,3
6866,2
6867,5
6868,1
6869,4
6870,2
6871,3
6872,0
6873,0
6874,5
6875,3
6876,4
6877,3
6878,2
6879,4
6880,4
6881,3
6882,4
6883,0
6884,4
6885,4
6886,3
6887,2
6888,4
6889,2
6890,3
6891,7
6892,3
6893,7
6894,7
6895,7
6896,0
6897,4
6898,4
6899,5
6900,2
6901,3
6902,4
6903,0
6904,7
6905,0
6906,3
6907,7
6908,7
6909,1
6910,4
6911,4
6912,0
6913,4
6914,4
6915,3
6916,0
6917,0
6918,2
6919,4
6920,2
6921,3
6922,4
6923,2
6924,4
6925,4
6926,2
6927,1
6928,4
6929,7
6930,2
6931,4
6932,1
6933,4
6934,0
6935,4
6936,7
6937,7
6938,7
6939,2
6940,7
6941,2
6942,2
6943,0
6944,0
6945,0
6946,7
6947,3
6948,4
6949,0
6950,3
6951,0
6952,4
6953,2
6954,3
6955,0
6956,3
6957,1
6958,4
6959,3
6960,2
6961,3
6962,4
6963,4
6964,4
6965,1
6966,0
6967,4
6968,1
6969,4
6970,7
6971,4
6972,5
6973,4
6974,3
6975,3
6976,5
6977,7
6978,0
6979,1
6980,4
6981,1
6982,2
6983,1
6984,2
6985,2
6986,4
6987,4
6988,3
6989,3
6990,1
6991,2
6992,2
6993,7
6994,4
6995,0
6996,2
6997,0
6998,4
6999,4
7000,3
7001,3
7002,1
7003,7
7004,2
7005,5
7006,4
7007,0
7008,0
7009,2
7010,2
7011,1
7012,5
7013,7
7014,2
7015,4
7016,2
7017,4
7018,4
7019,0
7020,2
7021,2
7022,7
7023,2
7024,1
7025,7
7026,1
7027,0
7028,3
7029,4
7030,7
7031,4
7032,1
7033,7
7034,4
7035,2
7036,2
7037,5
7038,7
7039,3
7040,0
7041,4
7042,3
7043,2
7044,4
7045,7
7046,2
7047,2
7048,4
7049,4
7050,2
7051,0
7052,2
7053,4
7054,4
7055,1
7056,0
7057,0
7058,2
7059,4
7060,4
7061,3
7062,2
7063,4
7064,4
7065,1
7066,2
7067,2
7068,5
7069,0
7070,4
7071,4
7072,1
7073,0
7074,4
7075,3
7076,0
7077,5
7078,4
7079,5
7080,7
7081,0
7082,3
7083,0
7084,0
7085,2
7086,7
7087,0
7088,7
7089,4
7090,7
7091,2
7092,7
7093,3
7094,0
7095,0
7096,7
7097,2
7098,7
7099,2
7100,2
7101,0
7102,0
7103,7
7104,3
7105,3
7106,0
7107,3
7108,4
7109,0
7110,4
7111,0
7112,4
7113,1
7114,4
7115,1
7116,0
7117,0
7118,0
7119,0
7120,4
7121,3
7122,3
7123,4
7124,7
7125,7
7126,4
7127,2
7128,5
7129,4
7130,0
7131,3
7132,5
7133,3
7134,1
7135,1
7136,4
7137,2
7138,7
7139,4
7140,3
7141,7
7142,2
7143,1
7144,2
7145,2
7146,4
7147,1
7148,4
7149,5
7150,5
7151,4
7152,4
7153,0
7154,7
7155,7
7156,1
7157,2
7158,0
7159,7
7160,2
7161,7
7162,4
7163,7
7164,1
7165,5
7166,2
7167,4
7168,2
7169,7
7170,4
7171,2
7172,2
7173,2
7174,1
7175,4
7176,3
7177,7
7178,4
7179,3
7180,1
7181,0
7182,5
7183,1
7184,3
7185,7
7186,4
7187,2
7188,2
7189,3
7190,5
7191,2
7192,5
7193,7
7194,1
7195,7
7196,3
7197,2
7198,0
7199,1
7200,2
7201,5
7202,4
7203,7
7204,7
7205,0
7206,4
7207,4
7208,3
7209,0
7210,4
7211,3
7212,1
7213,2
7214,3
7215,1
7216,3
7217,5
7218,4
7219,0
7220,3
7221,7
7222,1
7223,4
7224,4
7225,3
7226,0
7227,7
7228,1
7229,4
7230,4
7231,7
7232,4
7233,3
7234,3
7235,1
7236,4
7237,1
7238,3
7239,7
7240,3
7241,1
7242,4
7243,7
7244,2
7245,3
7246,2
7247,5
7248,2
7249,1
7250,3
7251,4
7252,4
7253,7
7254,1
7255,1
7256,3
7257,2
7258,2
7259,4
7260,2
7261,2
7262,0
7263,2
7264,2
7265,3
7266,3
7267,4
7268,3
7269,5
7270,2
7271,3
7272,0
7273,4
7274,3
7275,2
7276,0
7277,1
7278,0
7279,4
7280,3
7281,4
7282,2
7283,3
7284,0
7285,3
7286,5
7287,5
7288,1
7289,7
7290,2
7291,0
7292,4
7293,7
7294,7
7295,7
7296,1
7297,0
7298,4
7299,3
7300,4
7301,1
7302,2
7303,2
7304,4
7305,4
7306,4
7307,0
7308,7
7309,2
7310,2
7311,3
7312,4
7313,1
7314,1
7315,2
7316,2
7317,2
7318,3
7319,3
7320,0
7321,5
7322,2
7323,0
7324,2
7325,1
7326,1
7327,0
7328,7
7329,3
7330,2
7331,3
7332,3
7333,7
7334,1
7335,2
7336,3
7337,7
7338,0
7339,5
7340,0
7341,5
7342,0
7343,4
7344,2
7345,2
7346,1
7347,7
7348,3
7349,4
7350,3
7351,4
7352,2
7353,4
7354,0
7355,2
7356,3
7357,4
7358,1
7359,3
7360,2
7361,3
7362,4
7363,7
7364,4
7365,2
7366,0
7367,3
7368,2
7369,4
7370,2
7371,3
7372,5
7373,7
7374,3
7375,7
7376,2
7377,3
7378,2
7379,4
7380,1
7381,4
7382,0
7383,4
7384,0
7385,2
7386,2
7387,0
7388,7
7389,3
7390,4
7391,4
7392,1
7393,0
7394,4
7395,1
7396,2
7397,4
7398,3
7399,5
7400,2
7401,2
7402,7
7403,7
7404,7
7405,2
7406,4
7407,0
7408,2
7409,4
7410,2
7411,1
7412,4
7413,1
7414,2
7415,4
7416,0
7417,4
7418,0
7419,5
7420,3
7421,3
7422,4
7423,3
7424,3
7425,3
7426,0
7427,4
7428,4
7429,1
7430,4
7431,4
7432,4
7433,0
7434,3
7435,7
7436,3
7437,2
7438,3
7439,4
7440,5
7441,1
7442,2
7443,4
7444,1
7445,1
7446,2
7447,3
7448,2
7449,3
7450,5
7451,2
7452,5
7453,3
7454,2
7455,1
7456,5
7457,4
7458,0
7459,4
7460,0
7461,3
7462,4
7463,2
7464,2
7465,3
7466,4
7467,4
7468,5
7469,3
7470,0
7471,3
7472,0
7473,0
7474,2
7475,4
7476,2
7477,2
7478,2
7479,0
7480,7
7481,1
7482,2
7483,3
7484,2
7485,4
7486,1
7487,4
7488,4
7489,3
7490,0
7491,0
7492,7
7493,5
7494,4
7495,3
7496,1
7497,0
7498,2
7499,5
7500,3
7501,2
7502,2
7503,4
7504,3
7505,4
7506,4
7507,7
7508,0
7509,0
7510,4
7511,4
7512,3
7513,3
7514,3
7515,3
7516,4
7517,1
7518,4
7519,2
7520,0
7521,5
7522,2
7523,4
7524,0
7525,0
7526,4
7527,1
7528,5
7529,7
7530,7
7531,3
7532,3
7533,4
7534,2
7535,2
7536,5
7537,1
7538,7
7539,3
7540,1
7541,7
7542,7
7543,4
7544,5
7545,7
7546,3
7547,3
7548,3
7549,7
7550,2
7551,1
7552,7
7553,5
7554,4
7555,3
7556,0
7557,0
7558,2
7559,0
7560,1
7561,0
7562,0
7563,2
7564,5
7565,5
7566,3
7567,0
7568,4
7569,7
7570,4
7571,4
7572,1
7573,5
7574,3
7575,7
7576,7
7577,7
7578,3
7579,1
7580,4
7581,3
7582,3
7583,4
7584,0
7585,7
7586,0
7587,0
7588,0
7589,4
7590,0
7591,1
7592,5
7593,3
7594,3
7595,2
7596,3
7597,7
7598,4
7599,1
7600,4
7601,4
7602,0
7603,2
7604,0
7605,4
7606,3
7607,5
7608,3
7609,0
7610,5
7611,7
7612,0
7613,2
7614,5
7615,1
7616,5
7617,7
7618,3
7619,5
7620,2
7621,3
7622,2
7623,3
7624,3
7625,2
7626,4
7627,3
7628,0
7629,1
7630,2
7631,7
7632,5
7633,5
7634,0
7635,4
7636,1
7637,4
7638,1
7639,4
7640,4
7641,3
7642,5
7643,5
7644,5
7645,4
7646,0
7647,2
7648,1
7649,3
7650,0
7651,2
7652,7
7653,5
7654,2
7655,3
7656,3
7657,2
7658,5
7659,1
7660,3
7661,2
7662,3
7663,4
7664,0
7665,4
7666,2
7667,3
7668,0
7669,0
7670,0
7671,5
7672,0
7673,7
7674,4
7675,1
7676,3
7677,1
7678,4
7679,3
7680,7
7681,0
7682,3
7683,0
7684,0
7685,0
7686,2
7687,2
7688,4
7689,7
7690,7
7691,4
7692,7
7693,5
7694,7
7695,4
7696,0
7697,7
7698,2
7699,0
7700,1
7701,4
7702,0
7703,3
7704,0
7705,3
7706,7
7707,0
7708,1
7709,3
7710,4
7711,1
7712,5
7713,2
7714,3
7715,0
7716,7
7717,1
7718,0
7719,3
7720,4
7721,5
7722,0
7723,3
7724,1
7725,5
7726,4
7727,5
7728,3
7729,4
7730,0
7731,2
7732,2
7733,1
7734,4
7735,7
7736,3
7737,7
7738,4
7739,4
7740,0
7741,5
7742,4
7743,2
7744,4
7745,3
7746,5
7747,2
7748,2
7749,4
7750,1
7751,5
7752,0
7753,0
7754,3
7755,2
7756,4
7757,2
7758,1
7759,0
7760,4
7761,5
7762,4
7763,0
7764,1
7765,1
7766,7
7767,2
7768,0
7769,3
7770,3
7771,1
7772,0
7773,4
7774,3
7775,0
7776,1
7777,4
7778,5
7779,1
7780,7
7781,4
7782,0
7783,7
7784,4
7785,7
7786,3
7787,1
7788,1
7789,1
7790,2
7791,4
7792,2
7793,1
7794,4
7795,4
7796,1
7797,4
7798,1
7799,1
7800,7
7801,4
7802,0
7803,3
7804,3
7805,2
7806,0
7807,4
7808,2
7809,5
7810,4
7811,4
7812,3
7813,1
7814,4
7815,2
7816,3
7817,0
7818,7
7819,4
7820,4
7821,0
7822,1
7823,1
7824,0
7825,5
7826,7
7827,1
7828,2
7829,0
7830,2
7831,7
7832,7
7833,0
7834,1
7835,4
7836,3
7837,4
7838,3
7839,7
7840,4
7841,4
7842,2
7843,2
7844,7
7845,1
7846,1
7847,0
7848,4
7849,5
7850,3
7851,0
7852,3
7853,5
7854,1
7855,4
7856,2
7857,2
7858,3
7859,4
7860,0
7861,4
7862,4
7863,4
7864,5
7865,0
7866,2
7867,7
7868,5
7869,4
7870,7
7871,4
7872,2
7873,7
7874,2
7875,4
7876,0
7877,0
7878,4
7879,2
7880,4
7881,0
7882,1
7883,7
7884,4
7885,7
7886,1
7887,7
7888,0
7889,7
7890,0
7891,3
7892,1
7893,2
7894,0
7895,1
7896,4
7897,4
7898,0
7899,7
7900,0
7901,4
7902,3
7903,1
7904,5
7905,4
7906,0
7907,2
7908,4
7909,5
7910,1
7911,0
7912,2
7913,4
7914,0
7915,3
7916,7
7917,0
7918,5
7919,3
7920,7
7921,7
7922,0
7923,0
7924,0
7925,2
7926,5
7927,2
7928,2
7929,7
7930,2
7931,7
7932,5
7933,2
7934,7
7935,0
7936,2
7937,4
7938,0
7939,1
7940,0
7941,0
7942,2
7943,4
7944,4
7945,5
7946,0
7947,2
7948,4
7949,4
7950,0
7951,1
7952,7
7953,4
7954,1
7955,2
7956,3
7957,3
7958,1
7959,4
7960,5
7961,2
7962,2
7963,7
7964,4
7965,1
7966,7
7967,4
7968,0
7969,4
7970,2
7971,0
7972,7
7973,0
7974,7
7975,0
7976,4
7977,4
7978,0
7979,2
7980,0
7981,0
7982,3
7983,2
7984,4
7985,4
7986,1
7987,0
7988,1
7989,2
7990,3
7991,1
7992,2
7993,0
7994,1
7995,2
7996,4
7997,3
7998,3
7999,2
8000,0
8001,2
8002,4
8003,2
8004,1
8005,3
8006,2
8007,2
8008,3
8009,0
8010,2
8011,1
8012,1
8013,2
8014,7
8015,2
8016,3
8017,3
8018,1
8019,0
8020,0
8021,5
8022,1
8023,3
8024,5
8025,0
8026,3
8027,7
8028,7
8029,5
8030,4
8031,0
8032,7
8033,3
8034,5
8035,7
8036,0
8037,0
8038,3
8039,1
8040,4
8041,0
8042,4
8043,1
8044,7
8045,4
8046,1
8047,4
8048,7
8049,1
8050,3
8051,3
8052,4
8053,4
8054,4
8055,0
8056,3
8057,2
8058,1
8059,4
8060,2
8061,1
8062,4
8063,0
8064,1
8065,1
8066,7
8067,3
8068,7
8069,1
8070,3
8071,3
8072,0
8073,4
8074,4
8075,4
8076,0
8077,4
8078,2
8079,4
8080,5
8081,1
8082,4
8083,5
8084,0
8085,4
8086,2
8087,3
8088,4
8089,3
8090,2
8091,7
8092,2
8093,5
8094,3
8095,2
8096,0
8097,1
8098,4
8099,7
8100,3
8101,2
8102,2
8103,5
8104,1
8105,4
8106,3
8107,0
8108,3
8109,0
8110,4
8111,7
8112,1
8113,3
8114,0
8115,5
8116,7
8117,4
8118,0
8119,4
8120,3
8121,0
8122,3
8123,2
8124,3
8125,3
8126,1
8127,0
8128,4
8129,3
8130,7
8131,5
8132,0
8133,3
8134,5
8135,4
8136,4
8137,2
8138,5
8139,4
8140,5
8141,0
8142,0
8143,2
8144,4
8145,1
8146,7
8147,2
8148,5
8149,0
8150,3
8151,7
8152,3
8153,0
8154,1
8155,1
8156,2
8157,7
8158,2
8159,1
8160,1
8161,0
8162,7
8163,2
8164,0
8165,2
8166,7
8167,2
8168,1
8169,4
8170,1
8171,3
8172,0
8173,7
8174,7
8175,2
8176,3
8177,2
8178,4
8179,1
8180,4
8181,5
8182,3
8183,3
8184,2
8185,4
8186,3
8187,4
8188,4
8189,4
8190,1
8191,7
8192,5
8193,2
8194,1
8195,3
8196,2
8197,2
8198,7
8199,0
8200,0
8201,2
8202,0
8203,1
8204,3
8205,3
8206,3
8207,3
8208,4
8209,3
8210,4
8211,1
8212,2
8213,0
8214,3
8215,1
8216,4
8217,5
8218,4
8219,7
8220,4
8221,0
8222,7
8223,2
8224,4
8225,0
8226,1
8227,4
8228,0
8229,2
8230,7
8231,5
8232,7
8233,4
8234,7
8235,2
8236,4
8237,4
8238,4
8239,2
8240,3
8241,1
8242,4
8243,3
8244,2
8245,0
8246,3
8247,2
8248,7
8249,3
8250,7
8251,2
8252,4
8253,0
8254,2
8255,0
8256,7
8257,3
8258,0
8259,0
8260,1
8261,2
8262,5
8263,2
8264,3
8265,0
8266,3
8267,0
8268,0
8269,4
8270,4
8271,5
8272,0
8273,2
8274,3
8275,0
8276,2
8277,3
8278,1
8279,2
8280,4
8281,3
8282,0
8283,2
8284,0
8285,7
8286,4
8287,3
8288,3
8289,4
8290,2
8291,5
8292,4
8293,2
8294,1
8295,3
8296,0
8297,4
8298,5
8299,1
8300,4
8301,5
8302,1
8303,7
8304,1
8305,7
8306,2
8307,2
8308,1
8309,1
8310,0
8311,5
8312,0
8313,4
8314,1
8315,4
8316,5
8317,3
8318,4
8319,4
8320,3
8321,5
8322,3
8323,3
8324,7
8325,2
8326,2
8327,0
8328,4
8329,3
8330,3
8331,0
8332,4
8333,7
8334,2
8335,2
8336,4
8337,2
8338,4
8339,1
8340,5
8341,7
8342,2
8343,1
8344,2
8345,3
8346,4
8347,4
8348,1
8349,7
8350,2
8351,3
8352,4
8353,0
8354,7
8355,1
8356,4
8357,4
8358,2
8359,4
8360,3
8361,3
8362,2
8363,0
8364,2
8365,4
8366,2
8367,1
8368,5
8369,0
8370,4
8371,5
8372,2
8373,7
8374,2
8375,0
8376,1
8377,5
8378,1
8379,1
8380,0
8381,5
8382,4
8383,2
8384,0
8385,0
8386,4
8387,0
8388,2
8389,7
8390,7
8391,5
8392,2
8393,0
8394,0
8395,4
8396,3
8397,7
8398,5
8399,4
8400,0
8401,5
8402,0
8403,3
8404,7
8405,3
8406,1
8407,0
8408,2
8409,4
8410,4
8411,4
8412,0
8413,5
8414,1
8415,3
8416,0
8417,3
8418,4
8419,5
8420,0
8421,2
8422,2
8423,0
8424,7
8425,1
8426,2
8427,1
8428,4
8429,3
8430,1
8431,5
8432,4
8433,4
8434,2
8435,5
8436,0
8437,0
8438,2
8439,4
8440,7
8441,0
8442,2
8443,3
8444,4
8445,4
8446,4
8447,4
8448,3
8449,0
8450,3
8451,5
8452,5
8453,4
8454,7
8455,4
8456,4
8457,4
8458,2
8459,4
8460,2
8461,3
8462,0
8463,4
8464,0
8465,7
8466,0
8467,2
8468,4
8469,2
8470,4
8471,3
8472,2
8473,7
8474,0
8475,1
8476,0
8477,2
8478,7
8479,0
8480,0
8481,4
8482,4
8483,7
8484,0
8485,5
8486,4
8487,4
8488,1
8489,3
8490,2
8491,0
8492,2
8493,1
8494,2
8495,0
8496,3
8497,3
8498,2
8499,4
8500,7
8501,1
8502,4
8503,4
8504,2
8505,4
8506,0
8507,2
8508,4
8509,4
8510,5
8511,7
8512,0
8513,4
8514,4
8515,2
8516,4
8517,1
8518,7
8519,2
8520,2
8521,4
8522,0
8523,1
8524,2
8525,0
8526,0
8527,7
8528,0
8529,1
8530,2
8531,0
8532,4
8533,4
8534,2
8535,1
8536,4
8537,5
8538,0
8539,0
8540,0
8541,1
8542,4
8543,5
8544,1
8545,2
8546,2
8547,1
8548,0
8549,0
8550,0
8551,1
8552,4
8553,0
8554,0
8555,2
8556,5
8557,1
8558,1
8559,7
8560,4
8561,4
8562,2
8563,7
8564,3
8565,4
8566,2
8567,0
8568,2
8569,3
8570,0
8571,4
8572,3
8573,0
8574,1
8575,3
8576,2
8577,2
8578,3
8579,2
8580,0
8581,5
8582,7
8583,1
8584,3
8585,4
8586,0
8587,2
8588,0
8589,5
8590,7
8591,4
8592,2
8593,3
8594,3
8595,2
8596,4
8597,7
8598,2
8599,0
8600,7
8601,0
8602,1
8603,3
8604,4
8605,4
8606,2
8607,2
8608,4
8609,7
8610,7
8611,3
8612,0
8613,0
8614,4
8615,5
8616,4
8617,4
8618,2
8619,3
8620,5
8621,1
8622,7
8623,7
8624,1
8625,4
8626,1
8627,4
8628,3
8629,4
8630,7
8631,2
8632,2
8633,1
8634,4
8635,4
8636,0
8637,0
8638,4
8639,4
8640,4
8641,3
8642,1
8643,7
8644,5
8645,7
8646,3
8647,7
8648,4
8649,1
8650,0
8651,3
8652,2
8653,4
8654,3
8655,2
8656,2
8657,4
8658,0
8659,4
8660,4
8661,2
8662,3
8663,1
8664,3
8665,1
8666,4
8667,2
8668,2
8669,1
8670,0
8671,3
8672,1
8673,4
8674,5
8675,0
8676,4
8677,2
8678,1
8679,7
8680,7
8681,3
8682,7
8683,2
8684,7
8685,7
8686,3
8687,7
8688,2
8689,4
8690,5
8691,7
8692,7
8693,4
8694,0
8695,7
8696,1
8697,2
8698,1
8699,0
8700,4
8701,4
8702,1
8703,4
8704,7
8705,4
8706,1
8707,7
8708,5
8709,3
8710,5
8711,3
8712,7
8713,2
8714,0
8715,0
8716,1
8717,0
8718,3
8719,2
8720,2
8721,1
8722,7
8723,4
8724,0
8725,1
8726,0
8727,2
8728,0
8729,4
8730,7
8731,7
8732,5
8733,3
8734,1
8735,5
8736,4
8737,7
8738,0
8739,4
8740,4
8741,2
8742,5
8743,0
8744,4
8745,5
8746,2
8747,4
8748,3
8749,4
8750,1
8751,3
8752,4
8753,2
8754,2
8755,7
8756,1
8757,3
8758,2
8759,2
8760,1
8761,2
8762,3
8763,3
8764,2
8765,3
8766,3
8767,2
8768,2
8769,2
8770,7
8771,2
8772,0
8773,2
8774,0
8775,4
8776,2
8777,7
8778,7
8779,0
8780,3
8781,1
8782,2
8783,3
8784,1
8785,4
8786,3
8787,0
8788,4
8789,2
8790,3
8791,1
8792,3
8793,2
8794,4
8795,2
8796,7
8797,0
8798,3
8799,4
8800,0
8801,7
8802,7
8803,3
8804,0
8805,0
8806,4
8807,3
8808,3
8809,7
8810,4
8811,4
8812,4
8813,0
8814,7
8815,7
8816,2
8817,3
8818,7
8819,4
8820,1
8821,2
8822,3
8823,2
8824,0
8825,7
8826,3
8827,1
8828,0
8829,3
8830,2
8831,7
8832,4
8833,5
8834,0
8835,3
8836,0
8837,1
8838,1
8839,5
8840,2
8841,3
8842,4
8843,5
8844,4
8845,0
8846,3
8847,0
8848,1
8849,2
8850,7
8851,2
8852,0
8853,3
8854,0
8855,5
8856,2
8857,4
8858,0
8859,7
8860,2
8861,1
8862,7
8863,1
8864,3
8865,5
8866,2
8867,7
8868,4
8869,7
8870,3
8871,2
8872,1
8873,2
8874,5
8875,4
8876,4
8877,2
8878,1
8879,3
8880,1
8881,3
8882,0
8883,2
8884,2
8885,7
8886,3
8887,7
8888,4
8889,4
8890,3
8891,2
8892,3
8893,1
8894,1
8895,7
8896,5
8897,3
8898,5
8899,2
8900,2
8901,4
8902,7
8903,3
8904,3
8905,4
8906,1
8907,1
8908,1
8909,4
8910,1
8911,2
8912,2
8913,2
8914,0
8915,0
8916,2
8917,2
8918,4
8919,7
8920,0
8921,3
8922,5
8923,7
8924,2
8925,7
8926,0
8927,7
8928,4
8929,3
8930,7
8931,1
8932,3
8933,5
8934,4
8935,7
8936,5
8937,3
8938,0
8939,5
8940,4
8941,7
8942,0
8943,7
8944,7
8945,4
8946,4
8947,3
8948,2
8949,4
8950,2
8951,4
8952,7
8953,3
8954,1
8955,4
8956,4
8957,7
8958,2
8959,4
8960,2
8961,0
8962,2
8963,2
8964,2
8965,2
8966,2
8967,4
8968,1
8969,2
8970,1
8971,2
8972,2
8973,1
8974,3
8975,1
8976,2
8977,4
8978,2
8979,4
8980,3
8981,3
8982,5
8983,5
8984,1
8985,0
8986,1
8987,1
8988,0
8989,1
8990,7
8991,2
8992,0
8993,4
8994,2
8995,5
8996,2
8997,0
8998,4
8999,4
9000,4
9001,3
9002,2
9003,4
9004,3
9005,7
9006,3
9007,5
9008,2
9009,0
9010,4
9011,2
9012,3
9013,7
9014,0
9015,4
9016,3
9017,1
9018,0
9019,0
9020,3
9021,4
9022,2
9023,1
9024,4
9025,7
9026,0
9027,4
9028,3
9029,1
9030,5
9031,3
9032,0
9033,0
9034,4
9035,2
9036,0
9037,5
9038,7
9039,4
9040,0
9041,2
9042,0
9043,4
9044,4
9045,0
9046,4
9047,4
9048,2
9049,0
9050,7
9051,5
9052,0
9053,1
9054,4
9055,4
9056,1
9057,1
9058,2
9059,7
9060,0
9061,3
9062,3
9063,0
9064,4
9065,4
9066,3
9067,4
9068,5
9069,4
9070,7
9071,7
9072,3
9073,2
9074,4
9075,2
9076,3
9077,0
9078,4
9079,4
9080,7
9081,4
9082,3
9083,5
9084,3
9085,1
9086,2
9087,7
9088,0
9089,7
9090,1
9091,4
9092,3
9093,3
9094,1
9095,2
9096,3
9097,7
9098,2
9099,4
9100,1
9101,5
9102,7
9103,0
9104,7
9105,4
9106,3
9107,3
9108,3
9109,4
9110,2
9111,4
9112,3
9113,0
9114,5
9115,2
9116,0
9117,2
9118,1
9119,4
9120,7
9121,4
9122,0
9123,4
9124,5
9125,4
9126,3
9127,1
9128,4
9129,4
9130,5
9131,7
9132,2
9133,0
9134,2
9135,4
9136,7
9137,4
9138,7
9139,0
9140,4
9141,2
9142,3
9143,7
9144,5
9145,4
9146,4
9147,2
9148,2
9149,4
9150,4
9151,7
9152,0
9153,5
9154,0
9155,0
9156,3
9157,3
9158,5
9159,3
9160,7
9161,2
9162,2
9163,2
9164,4
9165,7
9166,0
9167,5
9168,3
9169,1
9170,0
9171,3
9172,7
9173,4
9174,7
9175,1
9176,4
9177,3
9178,2
9179,7
9180,3
9181,1
9182,3
9183,4
9184,1
9185,4
9186,4
9187,7
9188,1
9189,3
9190,0
9191,0
9192,7
9193,5
9194,7
9195,1
9196,2
9197,4
9198,4
9199,0
9200,3
9201,7
9202,2
9203,0
9204,3
9205,0
9206,3
9207,4
9208,1
9209,4
9210,4
9211,1
9212,4
9213,4
9214,3
9215,4
9216,4
9217,0
9218,4
9219,4
9220,4
9221,7
9222,3
9223,2
9224,2
9225,3
9226,0
9227,4
9228,3
9229,7
9230,4
9231,4
9232,2
9233,5
9234,3
9235,0
9236,5
9237,3
9238,1
9239,4
9240,2
9241,3
9242,5
9243,4
9244,3
9245,5
9246,1
9247,3
9248,5
9249,0
9250,4
9251,2
9252,3
9253,7
9254,4
9255,2
9256,4
9257,3
9258,1
9259,0
9260,7
9261,7
9262,3
9263,4
9264,0
9265,4
9266,3
9267,5
9268,2
9269,0
9270,7
9271,7
9272,7
9273,0
9274,3
9275,3
9276,4
9277,4
9278,3
9279,0
9280,0
9281,5
9282,7
9283,2
9284,0
9285,1
9286,0
9287,3
9288,4
9289,2
9290,4
9291,4
9292,1
9293,4
9294,3
9295,2
9296,4
9297,1
9298,1
9299,4
9300,0
9301,2
9302,7
9303,4
9304,7
9305,0
9306,2
9307,7
9308,7
9309,7
9310,0
9311,7
9312,0
9313,4
9314,7
9315,1
9316,1
9317,0
9318,1
9319,1
9320,1
9321,1
9322,0
9323,3
9324,1
9325,1
9326,5
9327,0
9328,1
9329,3
9330,2
9331,1
9332,0
9333,4
9334,3
9335,3
9336,0
9337,5
9338,0
9339,5
9340,4
9341,2
9342,3
9343,0
9344,7
9345,2
9346,2
9347,4
9348,2
9349,0
9350,2
9351,7
9352,7
9353,0
9354,4
9355,7
9356,3
9357,5
9358,0
9359,7
9360,4
9361,0
9362,7
9363,4
9364,2
9365,4
9366,2
9367,4
9368,2
9369,2
9370,0
9371,4
9372,4
9373,3
9374,3
9375,0
9376,0
9377,4
9378,2
9379,1
9380,0
9381,2
9382,7
9383,4
9384,1
9385,3
9386,2
9387,0
9388,7
9389,4
9390,4
9391,0
9392,0
9393,0
9394,0
9395,1
9396,1
9397,0
9398,2
9399,5
9400,2
9401,0
9402,4
9403,2
9404,3
9405,2
9406,2
9407,0
9408,5
9409,7
9410,2
9411,4
9412,4
9413,1
9414,5
9415,1
9416,4
9417,1
9418,0
9419,4
9420,2
9421,1
9422,5
9423,4
9424,2
9425,0
9426,4
9427,4
9428,1
9429,3
9430,3
9431,3
9432,0
9433,4
9434,1
9435,5
9436,2
9437,1
9438,2
9439,0
9440,7
9441,4
9442,2
9443,4
9444,1
9445,2
9446,3
9447,4
9448,4
9449,2
9450,2
9451,1
9452,1
9453,4
9454,5
9455,1
9456,4
9457,0
9458,2
9459,7
9460,1
9461,4
9462,0
9463,7
9464,4
9465,4
9466,4
9467,5
9468,1
9469,7
9470,4
9471,0
9472,4
9473,5
9474,0
9475,7
9476,1
9477,4
9478,7
9479,0
9480,7
9481,4
9482,0
9483,1
9484,2
9485,4
9486,3
9487,3
9488,1
9489,2
9490,3
9491,1
9492,1
9493,4
9494,5
9495,3
9496,0
9497,2
9498,0
9499,7
9500,2
9501,4
9502,4
9503,3
9504,2
9505,2
9506,0
9507,4
9508,1
9509,5
9510,5
9511,2
9512,7
9513,3
9514,4
9515,3
9516,1
9517,0
9518,2
9519,4
9520,7
9521,4
9522,4
9523,0
9524,5
9525,0
9526,7
9527,7
9528,0
9529,3
9530,0
9531,4
9532,4
9533,4
9534,7
